payment_id,natural_recovery_probability,retry_success_probability,nudge_success_probability,escalation_success_probability,net_value_wait,net_value_retry,net_value_nudge,net_value_escalate,incremental_value_retry,incremental_value_nudge,incremental_value_escalate,best_action
pay_012987_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_012988_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_012989_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_012990_a3,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_012991_a4,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_012992_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_012993_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_012994_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_012995_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_012996_a3,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_012997_a4,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_012998_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_012999_a1,0.8957,0.99,0.9871,0.7927,2686.32,2964.01,2945.32,2127.4,277.69,259.01,-558.92,RETRY
pay_013000_a1,0.7506,0.8811,0.914,0.6316,2250.98,2637.47,2726.13,1644.1,386.49,475.15,-606.88,NUDGE
pay_013001_a1,0.1223,0.5587,0.2357,0.01,244.49,1111.91,456.22,-230.01,867.42,211.74,-474.5,RETRY
pay_013002_a2,0.0479,0.5241,0.1521,0.01,95.8,1042.74,289.05,-230.01,946.94,193.25,-325.81,RETRY
pay_013003_a3,0.01,0.4587,0.1572,0.01,19.99,911.92,299.31,-230.01,891.93,279.32,-250.0,RETRY
pay_013004_a4,0.01,0.4114,0.0588,0.01,19.99,817.46,102.45,-230.01,797.47,82.46,-250.0,RETRY
pay_013005_a1,0.1673,0.6454,0.3197,0.035,334.46,1285.09,624.07,-180.02,950.63,289.61,-514.48,RETRY
pay_013006_a2,0.0599,0.5353,0.1604,0.01,119.72,1065.06,305.71,-230.01,945.34,185.99,-349.73,RETRY
pay_013007_a3,0.0273,0.4485,0.1346,0.01,54.63,891.49,253.98,-230.01,836.87,199.35,-284.64,RETRY
pay_013008_a4,0.01,0.4204,0.1059,0.01,19.99,835.35,196.68,-230.01,815.36,176.69,-250.0,RETRY
pay_013009_a1,0.0627,0.5355,0.1926,0.01,125.36,1065.41,369.92,-230.01,940.05,244.56,-355.37,RETRY
pay_013010_a2,0.01,0.4884,0.1336,0.01,19.99,971.31,252.05,-230.01,951.32,232.06,-250.0,RETRY
pay_013011_a3,0.01,0.4019,0.06,0.01,19.99,798.38,104.96,-230.01,778.39,84.97,-250.0,RETRY
pay_013012_a4,0.01,0.3518,0.01,0.01,19.99,698.34,4.99,-230.01,678.35,-15.0,-250.0,RETRY
pay_013013_a1,0.166,0.6316,0.3474,0.01,331.89,1257.6,679.45,-230.01,925.71,347.56,-561.9,RETRY
pay_013014_a2,0.1129,0.5844,0.2231,0.01,225.64,1163.26,431.05,-230.01,937.62,205.41,-455.65,RETRY
pay_013015_a3,0.0415,0.5065,0.1882,0.01,83.02,1007.45,361.28,-230.01,924.43,278.25,-313.03,RETRY
pay_013016_a4,0.01,0.3911,0.0831,0.01,19.99,776.9,151.2,-230.01,756.91,131.21,-250.0,RETRY
pay_013017_a1,0.01,0.4272,0.0996,0.01,19.99,849.05,184.15,-230.01,829.06,164.16,-250.0,RETRY
pay_013018_a1,0.3815,0.4394,0.3988,0.3981,762.68,873.26,782.28,545.76,110.59,19.6,-216.92,RETRY
pay_013019_a2,0.3583,0.3977,0.3525,0.3938,716.22,790.08,689.64,537.18,73.86,-26.58,-179.04,RETRY
pay_013020_a3,0.3078,0.3722,0.3156,0.3916,615.37,738.97,615.81,532.84,123.6,0.43,-82.54,RETRY
pay_013021_a1,0.5687,0.623,0.5878,0.6281,852.5,928.82,866.08,691.46,76.32,13.58,-161.03,RETRY
pay_013022_a2,0.4505,0.4855,0.4549,0.5331,675.36,722.73,666.85,549.17,47.37,-8.51,-126.19,RETRY
pay_013023_a3,0.4266,0.4816,0.4231,0.4995,639.52,716.91,619.15,498.78,77.39,-20.37,-140.74,RETRY
pay_013024_a1,0.8105,0.8541,0.7716,0.8553,2430.68,2556.41,2299.09,2314.96,125.73,-131.58,-115.71,RETRY
pay_013025_a2,0.7491,0.7918,0.7285,0.8055,2246.43,2369.67,2169.75,2165.68,123.23,-76.69,-80.75,RETRY
pay_013026_a1,0.7641,0.7783,0.7293,0.8097,2291.44,2328.98,2172.28,2178.39,37.55,-119.15,-113.05,RETRY
pay_013027_a2,0.7042,0.7368,0.6918,0.7408,2111.87,2204.67,2059.68,1971.7,92.8,-52.19,-140.17,RETRY
pay_013028_a3,0.6688,0.7176,0.6591,0.716,2005.63,2147.23,1961.7,1897.2,141.6,-43.93,-108.43,RETRY
pay_013029_a4,0.6337,0.6878,0.6012,0.6782,1900.43,2057.66,1788.04,1783.82,157.23,-112.39,-116.61,RETRY
pay_013030_a1,0.2336,0.6332,0.3438,0.1184,233.34,627.6,328.41,-131.69,394.27,95.07,-365.02,RETRY
pay_013031_a1,0.1582,0.5362,0.288,0.0251,158.07,530.69,272.72,-224.94,372.62,114.65,-383.01,RETRY
pay_013032_a2,0.116,0.5058,0.246,0.01,115.87,500.28,230.79,-240.01,384.41,114.93,-355.88,RETRY
pay_013033_a3,0.0478,0.4139,0.1703,0.01,47.7,408.48,155.12,-240.01,360.78,107.42,-287.71,RETRY
pay_013034_a4,0.01,0.3579,0.1328,0.01,9.99,352.55,117.71,-240.01,342.56,107.72,-250.0,RETRY
pay_013035_a1,0.1564,0.502,0.2494,0.0565,156.29,496.55,234.17,-193.59,340.25,77.88,-349.89,RETRY
pay_013036_a2,0.0614,0.4179,0.1713,0.01,61.33,412.52,156.11,-240.01,351.19,94.78,-301.34,RETRY
pay_013037_a3,0.01,0.3721,0.104,0.01,9.99,366.76,88.9,-240.01,356.77,78.91,-250.0,RETRY
pay_013038_a1,0.0724,0.4543,0.1958,0.01,72.32,448.83,180.59,-240.01,376.51,108.27,-312.33,RETRY
pay_013039_a2,0.0193,0.3921,0.0999,0.01,19.29,386.71,84.8,-240.01,367.42,65.51,-259.3,RETRY
pay_013040_a3,0.01,0.2746,0.0475,0.01,9.99,269.31,32.43,-240.01,259.32,22.44,-250.0,RETRY
pay_013041_a1,0.0988,0.4297,0.2273,0.01,98.69,424.25,212.11,-240.01,325.55,113.41,-338.7,RETRY
pay_013042_a2,0.0414,0.3835,0.1811,0.01,41.34,378.07,165.91,-240.01,336.73,124.57,-281.35,RETRY
pay_013043_a3,0.01,0.3612,0.082,0.01,9.99,355.83,66.96,-240.01,345.84,56.97,-250.0,RETRY
pay_013044_a4,0.01,0.281,0.01,0.01,9.99,275.72,-5.01,-240.01,265.73,-15.0,-250.0,RETRY
pay_013045_a1,0.2313,0.5861,0.3297,0.096,231.11,580.48,314.41,-154.14,349.37,83.3,-385.25,RETRY
pay_013046_a2,0.1449,0.5091,0.2686,0.01,144.71,503.56,253.33,-240.01,358.85,108.61,-384.72,RETRY
pay_013047_a3,0.0896,0.451,0.2277,0.01,89.54,445.52,212.44,-240.01,355.98,122.9,-329.55,RETRY
pay_013048_a1,0.8094,0.8591,0.8866,0.8203,2427.31,2571.55,2644.02,2209.97,144.23,216.71,-217.35,NUDGE
pay_013049_a2,0.7826,0.8511,0.8319,0.7706,2347.01,2547.42,2479.75,2061.12,200.41,132.74,-285.89,RETRY
pay_013050_a3,0.713,0.7889,0.8195,0.7658,2138.19,2360.79,2442.76,2046.71,222.61,304.57,-91.47,NUDGE
pay_013051_a1,0.7451,0.7919,0.8316,0.7447,2234.61,2369.88,2478.9,1983.34,135.27,244.29,-251.27,NUDGE
pay_013052_a2,0.691,0.7864,0.7742,0.7352,2072.35,2353.54,2306.84,1954.74,281.19,234.49,-117.61,RETRY
pay_013053_a3,0.61,0.665,0.6981,0.6341,1829.5,1989.34,2078.69,1651.54,159.84,249.19,-177.96,NUDGE
pay_013054_a4,0.5353,0.6254,0.5891,0.5508,1605.45,1870.56,1751.57,1401.91,265.11,146.12,-203.54,RETRY
pay_013055_a1,0.5732,0.6205,0.6554,0.6066,1719.1,1855.87,1950.53,1569.17,136.77,231.43,-149.92,NUDGE
pay_013056_a1,0.6132,0.6699,0.7104,0.5862,1838.99,2003.9,2115.35,1507.91,164.91,276.36,-331.08,NUDGE
pay_013057_a1,0.3296,0.3227,0.3585,0.4684,494.13,478.69,522.35,452.08,-15.44,28.22,-42.05,NUDGE
pay_013058_a1,0.3803,0.4022,0.3984,0.5072,570.03,597.9,582.26,510.28,27.86,12.23,-59.75,RETRY
pay_013059_a2,0.316,0.2944,0.2985,0.4738,473.65,436.25,432.5,460.24,-37.4,-41.15,-13.41,WAIT
pay_013060_a1,0.01,0.1762,0.0555,0.1356,7.99,135.79,29.32,-141.65,127.8,21.33,-149.64,RETRY
pay_013061_a2,0.01,0.101,0.0317,0.1222,7.99,75.71,10.35,-152.34,67.72,2.36,-160.33,RETRY
pay_013062_a1,0.01,0.1295,0.0489,0.0895,7.99,98.44,24.05,-178.49,90.45,16.06,-186.48,RETRY
pay_013063_a2,0.01,0.131,0.066,0.0864,7.99,99.64,37.71,-180.97,91.65,29.72,-188.96,RETRY
pay_013064_a3,0.01,0.0652,0.01,0.0211,7.99,47.07,-7.01,-233.15,39.08,-15.0,-241.14,RETRY
pay_013065_a1,0.01,0.0851,0.01,0.0362,7.99,62.96,-7.01,-221.08,54.97,-15.0,-229.07,RETRY
pay_013066_a2,0.01,0.062,0.01,0.01,7.99,44.51,-7.01,-242.01,36.52,-15.0,-250.0,RETRY
pay_013067_a3,0.01,0.0132,0.01,0.01,7.99,5.53,-7.01,-242.01,-2.46,-15.0,-250.0,WAIT
pay_013068_a4,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013069_a1,0.0231,0.2283,0.1033,0.1993,18.45,177.43,67.52,-90.77,158.98,49.07,-109.21,RETRY
pay_013070_a1,0.01,0.0134,0.01,0.0149,7.99,5.74,-7.01,-238.06,-2.25,-15.0,-246.05,WAIT
pay_013071_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013072_a1,0.01,0.0364,0.01,0.0281,7.99,24.11,-7.01,-227.56,16.12,-15.0,-235.55,RETRY
pay_013073_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013074_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013075_a1,0.01,0.0991,0.015,0.0567,7.99,74.16,-3.03,-204.66,66.17,-11.02,-212.65,RETRY
pay_013076_a2,0.01,0.0494,0.01,0.01,7.99,34.51,-7.01,-242.01,26.52,-15.0,-250.0,RETRY
pay_013077_a3,0.01,0.0145,0.01,0.01,7.99,6.61,-7.01,-242.01,-1.38,-15.0,-250.0,WAIT
pay_013078_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013079_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013080_a1,0.01,0.1983,0.2213,0.0742,29.99,589.69,648.69,-27.4,559.7,618.7,-57.39,NUDGE
pay_013081_a1,0.01,0.1923,0.191,0.0738,29.99,571.69,557.88,-28.72,541.7,527.89,-58.71,RETRY
pay_013082_a1,0.086,0.3058,0.3026,0.1999,257.87,912.22,892.41,349.48,654.34,634.53,91.61,RETRY
pay_013083_a1,0.01,0.1794,0.1743,0.0421,29.99,533.06,507.72,-123.77,503.07,477.73,-153.76,RETRY
pay_013084_a2,0.01,0.0787,0.1346,0.0119,29.99,230.95,388.74,-214.24,200.96,358.75,-244.23,NUDGE
pay_013085_a3,0.01,0.0405,0.0639,0.01,29.99,116.37,176.49,-220.01,86.38,146.5,-250.0,NUDGE
pay_013086_a1,0.01,0.1473,0.1301,0.0189,29.99,436.69,375.06,-193.18,406.7,345.07,-223.17,RETRY
pay_013087_a1,0.01,0.2029,0.1978,0.1094,29.99,603.46,578.27,78.05,573.47,548.28,48.06,RETRY
pay_013088_a1,0.01,0.01,0.0105,0.01,29.99,24.99,16.42,-220.01,-5.0,-13.57,-250.0,WAIT
pay_013089_a2,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_013090_a3,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_013091_a4,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_013092_a1,0.01,0.1406,0.1347,0.0351,29.99,416.67,388.95,-144.65,386.68,358.96,-174.64,RETRY
pay_013093_a2,0.01,0.0752,0.1266,0.01,29.99,220.62,364.81,-220.01,190.63,334.82,-250.0,NUDGE
pay_013094_a3,0.01,0.01,0.0353,0.01,29.99,24.99,90.82,-220.01,-5.0,60.83,-250.0,NUDGE
pay_013095_a4,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_013096_a1,0.01,0.1226,0.1167,0.0498,29.99,362.81,334.86,-100.51,332.82,304.87,-130.5,RETRY
pay_013097_a1,0.01,0.2025,0.1953,0.0941,29.99,602.26,570.84,32.19,572.27,540.85,2.2,RETRY
pay_013098_a2,0.01,0.1153,0.1413,0.01,29.99,340.88,408.72,-220.01,310.89,378.73,-250.0,NUDGE
pay_013099_a3,0.01,0.01,0.0385,0.01,29.99,24.99,100.51,-220.01,-5.0,70.52,-250.0,NUDGE
pay_013100_a1,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_013101_a2,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_013102_a3,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_013103_a4,0.01,0.01,0.01,0.01,29.99,24.99,14.99,-220.01,-5.0,-15.0,-250.0,WAIT
pay_013104_a1,0.01,0.1835,0.1014,0.0664,29.99,545.24,289.19,-50.72,515.25,259.2,-80.71,RETRY
pay_013105_a2,0.01,0.1096,0.1022,0.0151,29.99,323.67,291.44,-204.85,293.68,261.45,-234.84,RETRY
pay_013106_a1,0.01,0.1508,0.01,0.0144,49.99,748.68,34.99,-177.79,698.69,-15.0,-227.78,RETRY
pay_013107_a2,0.01,0.1045,0.01,0.01,49.99,517.23,34.99,-200.01,467.24,-15.0,-250.0,RETRY
pay_013108_a3,0.01,0.027,0.01,0.01,49.99,130.19,34.99,-200.01,80.2,-15.0,-250.0,RETRY
pay_013109_a4,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013110_a1,0.01,0.1344,0.01,0.0253,49.99,667.09,34.99,-123.4,617.1,-15.0,-173.39,RETRY
pay_013111_a2,0.01,0.1307,0.01,0.01,49.99,648.2,34.99,-200.01,598.21,-15.0,-250.0,RETRY
pay_013112_a3,0.01,0.0695,0.01,0.01,49.99,342.46,34.99,-200.01,292.47,-15.0,-250.0,RETRY
pay_013113_a4,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013114_a1,0.01,0.1273,0.01,0.01,49.99,631.62,34.99,-200.01,581.63,-15.0,-250.0,RETRY
pay_013115_a2,0.01,0.03,0.01,0.01,49.99,144.95,34.99,-200.01,94.96,-15.0,-250.0,RETRY
pay_013116_a3,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013117_a4,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013118_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013119_a2,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013120_a3,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013121_a1,0.01,0.1975,0.0526,0.0697,49.99,982.39,247.85,98.26,932.4,197.86,48.27,RETRY
pay_013122_a2,0.01,0.1305,0.01,0.0124,49.99,647.42,34.99,-188.04,597.43,-15.0,-238.03,RETRY
pay_013123_a1,0.01,0.0201,0.01,0.01,49.99,95.63,34.99,-200.01,45.64,-15.0,-250.0,RETRY
pay_013124_a2,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013125_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013126_a2,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013127_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013128_a2,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013129_a1,0.01,0.0136,0.01,0.01,49.99,63.23,34.99,-200.01,13.24,-15.0,-250.0,RETRY
pay_013130_a1,0.01,0.1383,0.01,0.01,49.99,686.13,34.99,-200.01,636.14,-15.0,-250.0,RETRY
pay_013131_a2,0.01,0.0782,0.01,0.01,49.99,386.0,34.99,-200.01,336.01,-15.0,-250.0,RETRY
pay_013132_a3,0.01,0.0333,0.01,0.01,49.99,161.41,34.99,-200.01,111.42,-15.0,-250.0,RETRY
pay_013133_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013134_a1,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013135_a2,0.01,0.01,0.01,0.01,49.99,44.99,34.99,-200.01,-5.0,-15.0,-250.0,WAIT
pay_013136_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013137_a1,0.01,0.01,0.0392,0.01,9.99,4.99,24.15,-240.01,-5.0,14.16,-250.0,NUDGE
pay_013138_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013139_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013140_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013141_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013142_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013143_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013144_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013145_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013146_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013147_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013148_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013149_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013150_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013151_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013152_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013153_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013154_a1,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013155_a2,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013156_a3,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013157_a4,0.01,0.01,0.01,0.01,9.99,4.99,-5.01,-240.01,-5.0,-15.0,-250.0,WAIT
pay_013158_a1,0.3212,0.4759,0.3861,0.3884,256.61,375.21,293.49,60.35,118.6,36.88,-196.26,RETRY
pay_013159_a2,0.2271,0.3926,0.3066,0.3453,181.46,308.68,229.96,25.87,127.22,48.5,-155.59,RETRY
pay_013160_a3,0.1473,0.3018,0.1978,0.2355,117.71,236.17,143.01,-61.81,118.45,25.3,-179.52,RETRY
pay_013161_a1,0.3328,0.5063,0.3603,0.4414,265.94,399.53,272.9,102.72,133.59,6.96,-163.23,RETRY
pay_013162_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013163_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013164_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013165_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013166_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013167_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013168_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013169_a3,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013170_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013171_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013172_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013173_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013174_a3,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013175_a4,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013176_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013177_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013178_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013179_a3,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013180_a4,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013181_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013182_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013183_a1,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013184_a2,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013185_a3,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013186_a4,0.01,0.01,0.01,0.01,7.99,2.99,-7.01,-242.01,-5.0,-15.0,-250.0,WAIT
pay_013187_a1,0.1848,0.2457,0.1671,0.281,369.36,486.22,319.03,311.77,116.86,-50.34,-57.6,RETRY
pay_013188_a2,0.1365,0.1861,0.1073,0.209,272.83,367.04,199.56,167.82,94.22,-73.27,-105.01,RETRY
pay_013189_a1,0.2297,0.2918,0.2139,0.3865,459.25,578.32,412.63,522.61,119.06,-46.62,63.35,RETRY
pay_013190_a2,0.1451,0.207,0.1526,0.2641,290.02,408.77,290.0,277.88,118.76,-0.01,-12.14,RETRY
pay_013191_a3,0.0942,0.1434,0.0711,0.2201,188.33,281.68,127.11,190.07,93.35,-61.23,1.74,RETRY
pay_013192_a4,0.01,0.0466,0.01,0.0441,19.99,88.23,4.99,-161.91,68.24,-15.0,-181.9,RETRY
pay_013193_a1,0.1862,0.2683,0.14,0.3032,372.16,531.3,264.87,356.19,159.14,-107.29,-15.97,RETRY
pay_013194_a1,0.2648,0.303,0.2361,0.3542,529.28,600.6,457.06,458.01,71.33,-72.22,-71.27,RETRY
pay_013195_a2,0.1839,0.2037,0.1847,0.2973,367.61,402.12,354.29,344.38,34.51,-13.32,-23.23,RETRY
pay_013196_a1,0.0751,0.1362,0.034,0.1767,150.17,267.18,52.94,103.14,117.02,-97.22,-47.03,RETRY
pay_013197_a2,0.01,0.0577,0.01,0.1139,19.99,110.44,4.99,-22.36,90.45,-15.0,-42.35,RETRY
pay_013198_a3,0.01,0.01,0.01,0.0564,19.99,14.99,4.99,-137.25,-5.0,-15.0,-157.24,WAIT
pay_013199_a4,0.01,0.01,0.01,0.01,19.99,14.99,4.99,-230.01,-5.0,-15.0,-250.0,WAIT
pay_013200_a1,0.0529,0.0954,0.0238,0.1977,105.69,185.62,32.55,145.23,79.93,-73.14,39.54,RETRY
pay_013201_a1,0.0696,0.1264,0.0305,0.2026,139.17,247.7,46.0,154.95,108.52,-93.17,15.78,RETRY
pay_013202_a2,0.01,0.0659,0.01,0.1054,19.99,126.76,4.99,-39.28,106.77,-15.0,-59.27,RETRY
pay_013203_a1,0.0353,0.0757,0.01,0.1753,70.62,146.26,4.99,100.39,75.64,-65.63,29.78,RETRY
pay_013204_a2,0.01,0.01,0.01,0.109,19.99,14.99,4.99,-32.08,-5.0,-15.0,-52.07,WAIT
pay_013205_a1,0.01,0.01,0.01,0.0812,19.99,14.99,4.99,-87.58,-5.0,-15.0,-107.57,WAIT
pay_013206_a2,0.01,0.01,0.01,0.0434,19.99,14.99,4.99,-163.31,-5.0,-15.0,-183.3,WAIT
