payment_id,billing_cycle_id,customer_id,subscription_id,amount,payment_method,failure_reason,attempt_number,cumulative_failures,consecutive_failed_cycles,dynamic_success_rate,days_active,notification_engagement_score,contact_response_score
pay_015830_a2,cyc_001571_011,cust_001571,sub_001571,1499,upi,expired_card,2,16,7,0.111,748,0.0345,0.474
pay_015831_a3,cyc_001571_011,cust_001571,sub_001571,1499,upi,expired_card,3,16,7,0.111,748,0.0345,0.474
pay_015832_a1,cyc_001571_012,cust_001571,sub_001571,1499,upi,insufficient_funds,1,17,8,0.105,778,0.0345,0.474
pay_015833_a1,cyc_001573_004,cust_001573,sub_001573,2999,wallet,insufficient_funds,1,5,0,0.545,241,0.9882,0.5125
pay_015834_a1,cyc_001573_005,cust_001573,sub_001573,2999,wallet,authentication_failure,1,6,1,0.5,271,0.9882,0.5125
pay_015835_a2,cyc_001573_005,cust_001573,sub_001573,2999,wallet,authentication_failure,2,6,1,0.5,271,0.9882,0.5125
pay_015836_a1,cyc_001573_007,cust_001573,sub_001573,2999,wallet,insufficient_funds,1,7,0,0.5,331,0.9882,0.5125
pay_015837_a2,cyc_001573_007,cust_001573,sub_001573,2999,wallet,insufficient_funds,2,7,0,0.5,331,0.9882,0.5125
pay_015838_a3,cyc_001573_007,cust_001573,sub_001573,2999,wallet,insufficient_funds,3,7,0,0.5,331,0.9882,0.5125
pay_015839_a1,cyc_001573_008,cust_001573,sub_001573,2999,wallet,network_error,1,8,1,0.467,361,0.9882,0.5125
pay_015840_a2,cyc_001573_008,cust_001573,sub_001573,2999,wallet,network_error,2,8,1,0.467,361,0.9882,0.5125
pay_015841_a3,cyc_001573_008,cust_001573,sub_001573,2999,wallet,network_error,3,8,1,0.467,361,0.9882,0.5125
pay_015842_a4,cyc_001573_008,cust_001573,sub_001573,2999,wallet,network_error,4,8,1,0.467,361,0.9882,0.5125
pay_015843_a1,cyc_001573_010,cust_001573,sub_001573,2999,wallet,insufficient_funds,1,9,0,0.471,421,0.9882,0.5125
pay_015844_a1,cyc_001573_012,cust_001573,sub_001573,2999,wallet,bank_decline,1,10,0,0.474,481,0.9882,0.5125
pay_015845_a2,cyc_001573_012,cust_001573,sub_001573,2999,wallet,bank_decline,2,10,0,0.474,481,0.9882,0.5125
pay_015846_a3,cyc_001573_012,cust_001573,sub_001573,2999,wallet,bank_decline,3,10,0,0.474,481,0.9882,0.5125
pay_015847_a4,cyc_001573_012,cust_001573,sub_001573,2999,wallet,bank_decline,4,10,0,0.474,481,0.9882,0.5125
pay_015848_a1,cyc_001574_001,cust_001574,sub_001574,1999,card,insufficient_funds,1,5,0,0.375,423,0.1996,0.6838
pay_015849_a2,cyc_001574_001,cust_001574,sub_001574,1999,card,insufficient_funds,2,5,0,0.375,423,0.1996,0.6838
pay_015850_a1,cyc_001574_003,cust_001574,sub_001574,1999,card,bank_decline,1,6,0,0.4,483,0.1996,0.6838
pay_015851_a1,cyc_001574_004,cust_001574,sub_001574,1999,card,network_error,1,7,1,0.364,513,0.1996,0.6838
pay_015852_a2,cyc_001574_004,cust_001574,sub_001574,1999,card,network_error,2,7,1,0.364,513,0.1996,0.6838
pay_015853_a3,cyc_001574_004,cust_001574,sub_001574,1999,card,network_error,3,7,1,0.364,513,0.1996,0.6838
pay_015854_a4,cyc_001574_004,cust_001574,sub_001574,1999,card,network_error,4,7,1,0.364,513,0.1996,0.6838
pay_015855_a1,cyc_001574_005,cust_001574,sub_001574,1999,card,network_error,1,8,2,0.333,543,0.1996,0.6838
pay_015856_a2,cyc_001574_005,cust_001574,sub_001574,1999,card,network_error,2,8,2,0.333,543,0.1996,0.6838
pay_015857_a1,cyc_001574_006,cust_001574,sub_001574,1999,card,expired_card,1,9,3,0.308,573,0.1996,0.6838
pay_015858_a2,cyc_001574_006,cust_001574,sub_001574,1999,card,expired_card,2,9,3,0.308,573,0.1996,0.6838
pay_015859_a3,cyc_001574_006,cust_001574,sub_001574,1999,card,expired_card,3,9,3,0.308,573,0.1996,0.6838
pay_015860_a4,cyc_001574_006,cust_001574,sub_001574,1999,card,expired_card,4,9,3,0.308,573,0.1996,0.6838
pay_015861_a1,cyc_001574_007,cust_001574,sub_001574,1999,card,network_error,1,10,4,0.286,603,0.1996,0.6838
pay_015862_a1,cyc_001574_008,cust_001574,sub_001574,1999,card,bank_decline,1,11,5,0.267,633,0.1996,0.6838
pay_015863_a1,cyc_001574_009,cust_001574,sub_001574,1999,card,insufficient_funds,1,12,6,0.25,663,0.1996,0.6838
pay_015864_a2,cyc_001574_009,cust_001574,sub_001574,1999,card,insufficient_funds,2,12,6,0.25,663,0.1996,0.6838
pay_015865_a1,cyc_001574_010,cust_001574,sub_001574,1999,card,insufficient_funds,1,13,7,0.235,693,0.1996,0.6838
pay_015866_a1,cyc_001574_011,cust_001574,sub_001574,1999,card,network_error,1,14,8,0.222,723,0.1996,0.6838
pay_015867_a2,cyc_001574_011,cust_001574,sub_001574,1999,card,network_error,2,14,8,0.222,723,0.1996,0.6838
pay_015868_a3,cyc_001574_011,cust_001574,sub_001574,1999,card,network_error,3,14,8,0.222,723,0.1996,0.6838
pay_015869_a4,cyc_001574_011,cust_001574,sub_001574,1999,card,network_error,4,14,8,0.222,723,0.1996,0.6838
pay_015870_a1,cyc_001574_012,cust_001574,sub_001574,1999,card,bank_decline,1,15,9,0.211,753,0.1996,0.6838
pay_015871_a1,cyc_001575_002,cust_001575,sub_001575,499,card,insufficient_funds,1,2,0,0.5,327,0.5322,0.7032
pay_015872_a2,cyc_001575_002,cust_001575,sub_001575,499,card,insufficient_funds,2,2,0,0.5,327,0.5322,0.7032
pay_015873_a3,cyc_001575_002,cust_001575,sub_001575,499,card,insufficient_funds,3,2,0,0.5,327,0.5322,0.7032
pay_015874_a4,cyc_001575_002,cust_001575,sub_001575,499,card,insufficient_funds,4,2,0,0.5,327,0.5322,0.7032
pay_015875_a1,cyc_001575_003,cust_001575,sub_001575,499,card,expired_card,1,3,1,0.4,357,0.5322,0.7032
pay_015876_a2,cyc_001575_003,cust_001575,sub_001575,499,card,expired_card,2,3,1,0.4,357,0.5322,0.7032
pay_015877_a3,cyc_001575_003,cust_001575,sub_001575,499,card,expired_card,3,3,1,0.4,357,0.5322,0.7032
pay_015878_a1,cyc_001575_007,cust_001575,sub_001575,499,card,expired_card,1,4,0,0.556,477,0.5322,0.7032
pay_015879_a1,cyc_001575_008,cust_001575,sub_001575,499,card,insufficient_funds,1,5,1,0.5,507,0.5322,0.7032
pay_015880_a1,cyc_001575_012,cust_001575,sub_001575,499,card,bank_decline,1,6,0,0.571,627,0.5322,0.7032
pay_015881_a1,cyc_001577_002,cust_001577,sub_001577,499,card,network_error,1,5,0,0.615,561,0.3187,0.443
pay_015882_a2,cyc_001577_002,cust_001577,sub_001577,499,card,network_error,2,5,0,0.615,561,0.3187,0.443
pay_015883_a3,cyc_001577_002,cust_001577,sub_001577,499,card,network_error,3,5,0,0.615,561,0.3187,0.443
pay_015884_a4,cyc_001577_002,cust_001577,sub_001577,499,card,network_error,4,5,0,0.615,561,0.3187,0.443
pay_015885_a1,cyc_001577_007,cust_001577,sub_001577,499,card,bank_decline,1,6,0,0.667,711,0.3187,0.443
pay_015886_a1,cyc_001577_009,cust_001577,sub_001577,499,card,insufficient_funds,1,7,0,0.65,771,0.3187,0.443
pay_015887_a2,cyc_001577_009,cust_001577,sub_001577,499,card,insufficient_funds,2,7,0,0.65,771,0.3187,0.443
pay_015888_a1,cyc_001577_011,cust_001577,sub_001577,499,card,bank_decline,1,8,0,0.636,831,0.3187,0.443
pay_015889_a2,cyc_001577_011,cust_001577,sub_001577,499,card,bank_decline,2,8,0,0.636,831,0.3187,0.443
pay_015890_a1,cyc_001578_002,cust_001578,sub_001578,1999,netbanking,temporary_bank_issue,1,2,0,0.6,526,0.6805,0.4402
pay_015891_a2,cyc_001578_002,cust_001578,sub_001578,1999,netbanking,temporary_bank_issue,2,2,0,0.6,526,0.6805,0.4402
pay_015892_a3,cyc_001578_002,cust_001578,sub_001578,1999,netbanking,temporary_bank_issue,3,2,0,0.6,526,0.6805,0.4402
pay_015893_a4,cyc_001578_002,cust_001578,sub_001578,1999,netbanking,temporary_bank_issue,4,2,0,0.6,526,0.6805,0.4402
pay_015894_a1,cyc_001578_004,cust_001578,sub_001578,1999,netbanking,authentication_failure,1,3,0,0.571,586,0.6805,0.4402
pay_015895_a2,cyc_001578_004,cust_001578,sub_001578,1999,netbanking,authentication_failure,2,3,0,0.571,586,0.6805,0.4402
pay_015896_a1,cyc_001578_005,cust_001578,sub_001578,1999,netbanking,insufficient_funds,1,4,1,0.5,616,0.6805,0.4402
pay_015897_a2,cyc_001578_005,cust_001578,sub_001578,1999,netbanking,insufficient_funds,2,4,1,0.5,616,0.6805,0.4402
pay_015898_a1,cyc_001578_006,cust_001578,sub_001578,1999,netbanking,insufficient_funds,1,5,2,0.444,646,0.6805,0.4402
pay_015899_a1,cyc_001578_007,cust_001578,sub_001578,1999,netbanking,insufficient_funds,1,6,3,0.4,676,0.6805,0.4402
pay_015900_a2,cyc_001578_007,cust_001578,sub_001578,1999,netbanking,insufficient_funds,2,6,3,0.4,676,0.6805,0.4402
pay_015901_a3,cyc_001578_007,cust_001578,sub_001578,1999,netbanking,insufficient_funds,3,6,3,0.4,676,0.6805,0.4402
pay_015902_a4,cyc_001578_007,cust_001578,sub_001578,1999,netbanking,insufficient_funds,4,6,3,0.4,676,0.6805,0.4402
pay_015903_a1,cyc_001578_008,cust_001578,sub_001578,1999,netbanking,insufficient_funds,1,7,4,0.364,706,0.6805,0.4402
pay_015904_a1,cyc_001578_009,cust_001578,sub_001578,1999,netbanking,network_error,1,8,5,0.333,736,0.6805,0.4402
pay_015905_a2,cyc_001578_009,cust_001578,sub_001578,1999,netbanking,network_error,2,8,5,0.333,736,0.6805,0.4402
pay_015906_a3,cyc_001578_009,cust_001578,sub_001578,1999,netbanking,network_error,3,8,5,0.333,736,0.6805,0.4402
pay_015907_a4,cyc_001578_009,cust_001578,sub_001578,1999,netbanking,network_error,4,8,5,0.333,736,0.6805,0.4402
pay_015908_a1,cyc_001578_010,cust_001578,sub_001578,1999,netbanking,network_error,1,9,6,0.308,766,0.6805,0.4402
pay_015909_a1,cyc_001579_001,cust_001579,sub_001579,1499,card,network_error,1,4,0,0.556,862,0.5057,0.6219
pay_015910_a1,cyc_001579_002,cust_001579,sub_001579,1499,card,insufficient_funds,1,5,1,0.5,892,0.5057,0.6219
pay_015911_a2,cyc_001579_002,cust_001579,sub_001579,1499,card,insufficient_funds,2,5,1,0.5,892,0.5057,0.6219
pay_015912_a1,cyc_001579_003,cust_001579,sub_001579,1499,card,network_error,1,6,2,0.455,922,0.5057,0.6219
pay_015913_a2,cyc_001579_003,cust_001579,sub_001579,1499,card,network_error,2,6,2,0.455,922,0.5057,0.6219
pay_015914_a1,cyc_001579_005,cust_001579,sub_001579,1499,card,network_error,1,7,0,0.462,982,0.5057,0.6219
pay_015915_a2,cyc_001579_005,cust_001579,sub_001579,1499,card,network_error,2,7,0,0.462,982,0.5057,0.6219
pay_015916_a1,cyc_001579_006,cust_001579,sub_001579,1499,card,insufficient_funds,1,8,1,0.429,1012,0.5057,0.6219
pay_015917_a2,cyc_001579_006,cust_001579,sub_001579,1499,card,insufficient_funds,2,8,1,0.429,1012,0.5057,0.6219
pay_015918_a3,cyc_001579_006,cust_001579,sub_001579,1499,card,insufficient_funds,3,8,1,0.429,1012,0.5057,0.6219
pay_015919_a1,cyc_001579_007,cust_001579,sub_001579,1499,card,network_error,1,9,2,0.4,1042,0.5057,0.6219
pay_015920_a1,cyc_001579_008,cust_001579,sub_001579,1499,card,network_error,1,10,3,0.375,1072,0.5057,0.6219
pay_015921_a2,cyc_001579_008,cust_001579,sub_001579,1499,card,network_error,2,10,3,0.375,1072,0.5057,0.6219
pay_015922_a3,cyc_001579_008,cust_001579,sub_001579,1499,card,network_error,3,10,3,0.375,1072,0.5057,0.6219
pay_015923_a4,cyc_001579_008,cust_001579,sub_001579,1499,card,network_error,4,10,3,0.375,1072,0.5057,0.6219
pay_015924_a1,cyc_001579_009,cust_001579,sub_001579,1499,card,bank_decline,1,11,4,0.353,1102,0.5057,0.6219
pay_015925_a1,cyc_001579_010,cust_001579,sub_001579,1499,card,insufficient_funds,1,12,5,0.333,1132,0.5057,0.6219
pay_015926_a1,cyc_001579_011,cust_001579,sub_001579,1499,card,insufficient_funds,1,13,6,0.316,1162,0.5057,0.6219
pay_015927_a1,cyc_001579_012,cust_001579,sub_001579,1499,card,bank_decline,1,14,7,0.3,1192,0.5057,0.6219
pay_015928_a1,cyc_001582_005,cust_001582,sub_001582,4999,upi,insufficient_funds,1,1,0,0.9,1046,0.6351,0.8449
pay_015929_a2,cyc_001582_005,cust_001582,sub_001582,4999,upi,insufficient_funds,2,1,0,0.9,1046,0.6351,0.8449
pay_015930_a1,cyc_001582_009,cust_001582,sub_001582,4999,upi,insufficient_funds,1,2,0,0.857,1166,0.6351,0.8449
pay_015931_a1,cyc_001583_001,cust_001583,sub_001583,2999,card,insufficient_funds,1,3,0,0.4,454,0.3713,0.2733
pay_015932_a2,cyc_001583_001,cust_001583,sub_001583,2999,card,insufficient_funds,2,3,0,0.4,454,0.3713,0.2733
pay_015933_a3,cyc_001583_001,cust_001583,sub_001583,2999,card,insufficient_funds,3,3,0,0.4,454,0.3713,0.2733
pay_015934_a4,cyc_001583_001,cust_001583,sub_001583,2999,card,insufficient_funds,4,3,0,0.4,454,0.3713,0.2733
pay_015935_a1,cyc_001583_002,cust_001583,sub_001583,2999,card,network_error,1,4,1,0.333,484,0.3713,0.2733
pay_015936_a2,cyc_001583_002,cust_001583,sub_001583,2999,card,network_error,2,4,1,0.333,484,0.3713,0.2733
pay_015937_a3,cyc_001583_002,cust_001583,sub_001583,2999,card,network_error,3,4,1,0.333,484,0.3713,0.2733
pay_015938_a4,cyc_001583_002,cust_001583,sub_001583,2999,card,network_error,4,4,1,0.333,484,0.3713,0.2733
pay_015939_a1,cyc_001583_003,cust_001583,sub_001583,2999,card,bank_decline,1,5,2,0.286,514,0.3713,0.2733
pay_015940_a2,cyc_001583_003,cust_001583,sub_001583,2999,card,bank_decline,2,5,2,0.286,514,0.3713,0.2733
pay_015941_a3,cyc_001583_003,cust_001583,sub_001583,2999,card,bank_decline,3,5,2,0.286,514,0.3713,0.2733
pay_015942_a4,cyc_001583_003,cust_001583,sub_001583,2999,card,bank_decline,4,5,2,0.286,514,0.3713,0.2733
pay_015943_a1,cyc_001583_004,cust_001583,sub_001583,2999,card,bank_decline,1,6,3,0.25,544,0.3713,0.2733
pay_015944_a2,cyc_001583_004,cust_001583,sub_001583,2999,card,bank_decline,2,6,3,0.25,544,0.3713,0.2733
pay_015945_a3,cyc_001583_004,cust_001583,sub_001583,2999,card,bank_decline,3,6,3,0.25,544,0.3713,0.2733
pay_015946_a1,cyc_001583_006,cust_001583,sub_001583,2999,card,network_error,1,7,0,0.3,604,0.3713,0.2733
pay_015947_a1,cyc_001583_007,cust_001583,sub_001583,2999,card,insufficient_funds,1,8,1,0.273,634,0.3713,0.2733
pay_015948_a2,cyc_001583_007,cust_001583,sub_001583,2999,card,insufficient_funds,2,8,1,0.273,634,0.3713,0.2733
pay_015949_a3,cyc_001583_007,cust_001583,sub_001583,2999,card,insufficient_funds,3,8,1,0.273,634,0.3713,0.2733
pay_015950_a1,cyc_001583_008,cust_001583,sub_001583,2999,card,temporary_bank_issue,1,9,2,0.25,664,0.3713,0.2733
pay_015951_a1,cyc_001583_009,cust_001583,sub_001583,2999,card,network_error,1,10,3,0.231,694,0.3713,0.2733
pay_015952_a1,cyc_001583_012,cust_001583,sub_001583,2999,card,bank_decline,1,11,0,0.312,784,0.3713,0.2733
pay_015953_a1,cyc_001584_001,cust_001584,sub_001584,799,card,insufficient_funds,1,5,0,0.375,682,0.7616,0.6562
pay_015954_a1,cyc_001584_002,cust_001584,sub_001584,799,card,insufficient_funds,1,6,1,0.333,712,0.7616,0.6562
pay_015955_a2,cyc_001584_002,cust_001584,sub_001584,799,card,insufficient_funds,2,6,1,0.333,712,0.7616,0.6562
pay_015956_a3,cyc_001584_002,cust_001584,sub_001584,799,card,insufficient_funds,3,6,1,0.333,712,0.7616,0.6562
pay_015957_a1,cyc_001584_003,cust_001584,sub_001584,799,card,bank_decline,1,7,2,0.3,742,0.7616,0.6562
pay_015958_a2,cyc_001584_003,cust_001584,sub_001584,799,card,bank_decline,2,7,2,0.3,742,0.7616,0.6562
pay_015959_a1,cyc_001584_004,cust_001584,sub_001584,799,card,insufficient_funds,1,8,3,0.273,772,0.7616,0.6562
pay_015960_a2,cyc_001584_004,cust_001584,sub_001584,799,card,insufficient_funds,2,8,3,0.273,772,0.7616,0.6562
pay_015961_a3,cyc_001584_004,cust_001584,sub_001584,799,card,insufficient_funds,3,8,3,0.273,772,0.7616,0.6562
pay_015962_a4,cyc_001584_004,cust_001584,sub_001584,799,card,insufficient_funds,4,8,3,0.273,772,0.7616,0.6562
pay_015963_a1,cyc_001584_005,cust_001584,sub_001584,799,card,network_error,1,9,4,0.25,802,0.7616,0.6562
pay_015964_a1,cyc_001584_006,cust_001584,sub_001584,799,card,bank_decline,1,10,5,0.231,832,0.7616,0.6562
pay_015965_a1,cyc_001584_007,cust_001584,sub_001584,799,card,bank_decline,1,11,6,0.214,862,0.7616,0.6562
pay_015966_a1,cyc_001584_008,cust_001584,sub_001584,799,card,network_error,1,12,7,0.2,892,0.7616,0.6562
pay_015967_a1,cyc_001584_009,cust_001584,sub_001584,799,card,network_error,1,13,8,0.188,922,0.7616,0.6562
pay_015968_a2,cyc_001584_009,cust_001584,sub_001584,799,card,network_error,2,13,8,0.188,922,0.7616,0.6562
pay_015969_a3,cyc_001584_009,cust_001584,sub_001584,799,card,network_error,3,13,8,0.188,922,0.7616,0.6562
pay_015970_a1,cyc_001584_010,cust_001584,sub_001584,799,card,bank_decline,1,14,9,0.176,952,0.7616,0.6562
pay_015971_a1,cyc_001584_011,cust_001584,sub_001584,799,card,expired_card,1,15,10,0.167,982,0.7616,0.6562
pay_015972_a2,cyc_001584_011,cust_001584,sub_001584,799,card,expired_card,2,15,10,0.167,982,0.7616,0.6562
pay_015973_a3,cyc_001584_011,cust_001584,sub_001584,799,card,expired_card,3,15,10,0.167,982,0.7616,0.6562
pay_015974_a1,cyc_001584_012,cust_001584,sub_001584,799,card,insufficient_funds,1,16,11,0.158,1012,0.7616,0.6562
pay_015975_a2,cyc_001584_012,cust_001584,sub_001584,799,card,insufficient_funds,2,16,11,0.158,1012,0.7616,0.6562
pay_015976_a3,cyc_001584_012,cust_001584,sub_001584,799,card,insufficient_funds,3,16,11,0.158,1012,0.7616,0.6562
pay_015977_a1,cyc_001585_001,cust_001585,sub_001585,4999,card,expired_card,1,3,0,0.25,135,0.3417,0.2949
pay_015978_a2,cyc_001585_001,cust_001585,sub_001585,4999,card,expired_card,2,3,0,0.25,135,0.3417,0.2949
pay_015979_a3,cyc_001585_001,cust_001585,sub_001585,4999,card,expired_card,3,3,0,0.25,135,0.3417,0.2949
pay_015980_a1,cyc_001585_002,cust_001585,sub_001585,4999,card,bank_decline,1,4,1,0.2,165,0.3417,0.2949
pay_015981_a1,cyc_001585_003,cust_001585,sub_001585,4999,card,bank_decline,1,5,2,0.167,195,0.3417,0.2949
pay_015982_a2,cyc_001585_003,cust_001585,sub_001585,4999,card,bank_decline,2,5,2,0.167,195,0.3417,0.2949
pay_015983_a3,cyc_001585_003,cust_001585,sub_001585,4999,card,bank_decline,3,5,2,0.167,195,0.3417,0.2949
pay_015984_a4,cyc_001585_003,cust_001585,sub_001585,4999,card,bank_decline,4,5,2,0.167,195,0.3417,0.2949
pay_015985_a1,cyc_001585_004,cust_001585,sub_001585,4999,card,expired_card,1,6,3,0.143,225,0.3417,0.2949
pay_015986_a1,cyc_001585_005,cust_001585,sub_001585,4999,card,network_error,1,7,4,0.125,255,0.3417,0.2949
pay_015987_a1,cyc_001585_006,cust_001585,sub_001585,4999,card,bank_decline,1,8,5,0.111,285,0.3417,0.2949
pay_015988_a1,cyc_001585_007,cust_001585,sub_001585,4999,card,authentication_failure,1,9,6,0.1,315,0.3417,0.2949
pay_015989_a2,cyc_001585_007,cust_001585,sub_001585,4999,card,authentication_failure,2,9,6,0.1,315,0.3417,0.2949
pay_015990_a3,cyc_001585_007,cust_001585,sub_001585,4999,card,authentication_failure,3,9,6,0.1,315,0.3417,0.2949
pay_015991_a1,cyc_001585_008,cust_001585,sub_001585,4999,card,insufficient_funds,1,10,7,0.091,345,0.3417,0.2949
pay_015992_a1,cyc_001585_009,cust_001585,sub_001585,4999,card,expired_card,1,11,8,0.083,375,0.3417,0.2949
pay_015993_a1,cyc_001585_010,cust_001585,sub_001585,4999,card,authentication_failure,1,12,9,0.077,405,0.3417,0.2949
pay_015994_a2,cyc_001585_010,cust_001585,sub_001585,4999,card,authentication_failure,2,12,9,0.077,405,0.3417,0.2949
pay_015995_a1,cyc_001585_011,cust_001585,sub_001585,4999,card,temporary_bank_issue,1,13,10,0.071,435,0.3417,0.2949
pay_015996_a2,cyc_001585_011,cust_001585,sub_001585,4999,card,temporary_bank_issue,2,13,10,0.071,435,0.3417,0.2949
pay_015997_a3,cyc_001585_011,cust_001585,sub_001585,4999,card,temporary_bank_issue,3,13,10,0.071,435,0.3417,0.2949
pay_015998_a4,cyc_001585_011,cust_001585,sub_001585,4999,card,temporary_bank_issue,4,13,10,0.071,435,0.3417,0.2949
pay_015999_a1,cyc_001585_012,cust_001585,sub_001585,4999,card,bank_decline,1,14,11,0.067,465,0.3417,0.2949
pay_016000_a1,cyc_001586_002,cust_001586,sub_001586,4999,upi,insufficient_funds,1,7,0,0.3,692,0.6311,0.3563
pay_016001_a2,cyc_001586_002,cust_001586,sub_001586,4999,upi,insufficient_funds,2,7,0,0.3,692,0.6311,0.3563
pay_016002_a1,cyc_001586_003,cust_001586,sub_001586,4999,upi,expired_card,1,8,1,0.273,722,0.6311,0.3563
pay_016003_a1,cyc_001586_006,cust_001586,sub_001586,4999,upi,insufficient_funds,1,9,0,0.357,812,0.6311,0.3563
pay_016004_a2,cyc_001586_006,cust_001586,sub_001586,4999,upi,insufficient_funds,2,9,0,0.357,812,0.6311,0.3563
pay_016005_a1,cyc_001586_009,cust_001586,sub_001586,4999,upi,bank_decline,1,10,0,0.412,902,0.6311,0.3563
pay_016006_a2,cyc_001586_009,cust_001586,sub_001586,4999,upi,bank_decline,2,10,0,0.412,902,0.6311,0.3563
pay_016007_a1,cyc_001586_010,cust_001586,sub_001586,4999,upi,authentication_failure,1,11,1,0.389,932,0.6311,0.3563
pay_016008_a2,cyc_001586_010,cust_001586,sub_001586,4999,upi,authentication_failure,2,11,1,0.389,932,0.6311,0.3563
pay_016009_a1,cyc_001586_011,cust_001586,sub_001586,4999,upi,insufficient_funds,1,12,2,0.368,962,0.6311,0.3563
pay_016010_a2,cyc_001586_011,cust_001586,sub_001586,4999,upi,insufficient_funds,2,12,2,0.368,962,0.6311,0.3563
pay_016011_a3,cyc_001586_011,cust_001586,sub_001586,4999,upi,insufficient_funds,3,12,2,0.368,962,0.6311,0.3563
pay_016012_a1,cyc_001586_012,cust_001586,sub_001586,4999,upi,expired_card,1,13,3,0.35,992,0.6311,0.3563
pay_016013_a2,cyc_001586_012,cust_001586,sub_001586,4999,upi,expired_card,2,13,3,0.35,992,0.6311,0.3563
pay_016014_a3,cyc_001586_012,cust_001586,sub_001586,4999,upi,expired_card,3,13,3,0.35,992,0.6311,0.3563
pay_016015_a4,cyc_001586_012,cust_001586,sub_001586,4999,upi,expired_card,4,13,3,0.35,992,0.6311,0.3563
pay_016016_a1,cyc_001587_006,cust_001587,sub_001587,1999,upi,temporary_bank_issue,1,6,0,0.571,627,0.7202,0.3574
pay_016017_a2,cyc_001587_006,cust_001587,sub_001587,1999,upi,temporary_bank_issue,2,6,0,0.571,627,0.7202,0.3574
pay_016018_a3,cyc_001587_006,cust_001587,sub_001587,1999,upi,temporary_bank_issue,3,6,0,0.571,627,0.7202,0.3574
pay_016019_a4,cyc_001587_006,cust_001587,sub_001587,1999,upi,temporary_bank_issue,4,6,0,0.571,627,0.7202,0.3574
pay_016020_a1,cyc_001587_010,cust_001587,sub_001587,1999,upi,insufficient_funds,1,7,0,0.611,747,0.7202,0.3574
pay_016021_a1,cyc_001587_011,cust_001587,sub_001587,1999,upi,expired_card,1,8,1,0.579,777,0.7202,0.3574
pay_016022_a1,cyc_001588_004,cust_001588,sub_001588,999,card,bank_decline,1,0,0,1.0,697,0.2444,0.0
pay_016023_a2,cyc_001588_004,cust_001588,sub_001588,999,card,bank_decline,2,0,0,1.0,697,0.2444,0.0
pay_016024_a3,cyc_001588_004,cust_001588,sub_001588,999,card,bank_decline,3,0,0,1.0,697,0.2444,0.0
pay_016025_a4,cyc_001588_004,cust_001588,sub_001588,999,card,bank_decline,4,0,0,1.0,697,0.2444,0.0
pay_016026_a1,cyc_001589_001,cust_001589,sub_001589,2999,card,network_error,1,2,0,0.75,67,0.0773,0.5255
pay_016027_a2,cyc_001589_001,cust_001589,sub_001589,2999,card,network_error,2,2,0,0.75,67,0.0773,0.5255
