payment_id,amount,attempt_number,dynamic_success_rate,cumulative_failures,consecutive_failed_cycles,notification_engagement_score,contact_response_score,payment_method,failure_reason,assigned_T,realized_Y
pay_018828_a1,9999,1,0.833,1,0,0.5573,0.4624,upi,insufficient_funds,WAIT,0
pay_018829_a1,9999,1,0.75,2,0,0.5573,0.4624,upi,temporary_bank_issue,ESCALATE,0
pay_018830_a2,9999,2,0.75,2,0,0.5573,0.4624,upi,temporary_bank_issue,WAIT,0
pay_018831_a3,9999,3,0.75,2,0,0.5573,0.4624,upi,temporary_bank_issue,RETRY,1
pay_018832_a4,9999,4,0.75,2,0,0.5573,0.4624,upi,temporary_bank_issue,RETRY,1
pay_018833_a1,9999,1,0.75,3,0,0.5573,0.4624,upi,insufficient_funds,ESCALATE,0
pay_018834_a2,9999,2,0.75,3,0,0.5573,0.4624,upi,insufficient_funds,RETRY_NUDGE,0
pay_018835_a3,9999,3,0.75,3,0,0.5573,0.4624,upi,insufficient_funds,RETRY_NUDGE,1
pay_018836_a4,9999,4,0.75,3,0,0.5573,0.4624,upi,insufficient_funds,ESCALATE,0
pay_018837_a1,9999,1,0.75,4,0,0.5573,0.4624,upi,insufficient_funds,RETRY,0
pay_018838_a1,9999,1,0.706,5,1,0.5573,0.4624,upi,insufficient_funds,ESCALATE,0
pay_018839_a2,9999,2,0.706,5,1,0.5573,0.4624,upi,insufficient_funds,RETRY,1
pay_018840_a3,9999,3,0.706,5,1,0.5573,0.4624,upi,insufficient_funds,RETRY_NUDGE,0
pay_018841_a1,9999,1,0.333,6,0,0.6902,1.0,upi,expired_card,ESCALATE,0
pay_018842_a2,9999,2,0.333,6,0,0.6902,1.0,upi,expired_card,ESCALATE,0
pay_018843_a3,9999,3,0.333,6,0,0.6902,1.0,upi,expired_card,RETRY_NUDGE,0
pay_018844_a4,9999,4,0.333,6,0,0.6902,1.0,upi,expired_card,RETRY,0
pay_018845_a1,9999,1,0.3,7,1,0.6902,1.0,upi,expired_card,RETRY_NUDGE,0
pay_018846_a2,9999,2,0.3,7,1,0.6902,1.0,upi,expired_card,WAIT,0
pay_018847_a3,9999,3,0.3,7,1,0.6902,1.0,upi,expired_card,RETRY_NUDGE,0
pay_018848_a4,9999,4,0.3,7,1,0.6902,1.0,upi,expired_card,RETRY,0
pay_018849_a1,9999,1,0.273,8,2,0.6902,1.0,upi,expired_card,ESCALATE,0
pay_018850_a2,9999,2,0.273,8,2,0.6902,1.0,upi,expired_card,RETRY_NUDGE,0
pay_018851_a1,9999,1,0.308,9,0,0.6902,1.0,upi,insufficient_funds,ESCALATE,0
pay_018852_a2,9999,2,0.308,9,0,0.6902,1.0,upi,insufficient_funds,ESCALATE,0
pay_018853_a1,9999,1,0.286,10,1,0.6902,1.0,upi,insufficient_funds,RETRY,0
pay_018854_a1,9999,1,0.312,11,0,0.6902,1.0,upi,insufficient_funds,WAIT,0
pay_018855_a2,9999,2,0.312,11,0,0.6902,1.0,upi,insufficient_funds,RETRY,0
pay_018856_a3,9999,3,0.312,11,0,0.6902,1.0,upi,insufficient_funds,RETRY_NUDGE,0
pay_018857_a1,9999,1,0.368,12,0,0.6902,1.0,upi,network_error,ESCALATE,0
pay_018858_a2,9999,2,0.368,12,0,0.6902,1.0,upi,network_error,RETRY_NUDGE,0
pay_018859_a3,9999,3,0.368,12,0,0.6902,1.0,upi,network_error,ESCALATE,0
pay_018860_a1,999,1,0.833,2,0,0.1152,0.4764,card,insufficient_funds,RETRY,1
pay_018861_a2,999,2,0.833,2,0,0.1152,0.4764,card,insufficient_funds,WAIT,0
pay_018862_a3,999,3,0.833,2,0,0.1152,0.4764,card,insufficient_funds,ESCALATE,1
pay_018863_a4,999,4,0.833,2,0,0.1152,0.4764,card,insufficient_funds,RETRY,0
pay_018864_a1,999,1,0.769,3,1,0.1152,0.4764,card,network_error,WAIT,1
pay_018865_a2,999,2,0.769,3,1,0.1152,0.4764,card,network_error,RETRY,1
pay_018866_a1,999,1,0.733,4,0,0.1152,0.4764,card,expired_card,RETRY,0
pay_018867_a2,999,2,0.733,4,0,0.1152,0.4764,card,expired_card,RETRY_NUDGE,1
pay_018868_a1,999,1,0.722,5,0,0.1152,0.4764,card,bank_decline,RETRY_NUDGE,1
pay_018869_a2,999,2,0.722,5,0,0.1152,0.4764,card,bank_decline,WAIT,0
pay_018870_a1,999,1,0.714,6,0,0.1152,0.4764,card,insufficient_funds,WAIT,0
pay_018871_a2,999,2,0.714,6,0,0.1152,0.4764,card,insufficient_funds,RETRY,1
pay_018872_a3,999,3,0.714,6,0,0.1152,0.4764,card,insufficient_funds,RETRY,0
pay_018873_a4,999,4,0.714,6,0,0.1152,0.4764,card,insufficient_funds,RETRY,0
pay_018874_a1,999,1,0.682,7,1,0.1152,0.4764,card,authentication_failure,RETRY,1
pay_018875_a1,799,1,0.842,3,0,0.7315,0.4671,card,insufficient_funds,WAIT,0
pay_018876_a1,499,1,1.0,0,0,0.4421,0.2013,netbanking,temporary_bank_issue,RETRY,1
pay_018877_a1,1499,1,0.846,2,0,0.0,0.3427,upi,insufficient_funds,WAIT,1
pay_018878_a2,1499,2,0.846,2,0,0.0,0.3427,upi,insufficient_funds,WAIT,0
pay_018879_a3,1499,3,0.846,2,0,0.0,0.3427,upi,insufficient_funds,ESCALATE,1
pay_018880_a1,1499,1,0.786,3,1,0.0,0.3427,upi,network_error,RETRY_NUDGE,1
pay_018881_a1,1499,1,0.733,4,2,0.0,0.3427,upi,bank_decline,WAIT,0
pay_018882_a1,1499,1,0.688,5,3,0.0,0.3427,upi,insufficient_funds,RETRY_NUDGE,0
pay_018883_a2,1499,2,0.688,5,3,0.0,0.3427,upi,insufficient_funds,RETRY,0
pay_018884_a3,1499,3,0.688,5,3,0.0,0.3427,upi,insufficient_funds,WAIT,0
pay_018885_a4,1499,4,0.688,5,3,0.0,0.3427,upi,insufficient_funds,RETRY_NUDGE,0
pay_018886_a1,2999,1,0.75,1,0,0.7003,0.7058,card,network_error,RETRY,0
pay_018887_a1,2999,1,0.6,2,1,0.7003,0.7058,card,bank_decline,RETRY_NUDGE,1
pay_018888_a1,2999,1,0.667,3,0,0.7003,0.7058,card,insufficient_funds,ESCALATE,0
pay_018889_a1,2999,1,0.667,4,0,0.7003,0.7058,card,expired_card,RETRY_NUDGE,0
pay_018890_a1,499,1,0.625,6,0,0.2906,0.5137,card,insufficient_funds,RETRY_NUDGE,0
pay_018891_a2,499,2,0.625,6,0,0.2906,0.5137,card,insufficient_funds,ESCALATE,0
pay_018892_a3,499,3,0.625,6,0,0.2906,0.5137,card,insufficient_funds,RETRY,1
pay_018893_a4,499,4,0.625,6,0,0.2906,0.5137,card,insufficient_funds,RETRY_NUDGE,0
pay_018894_a1,499,1,0.588,7,1,0.2906,0.5137,card,bank_decline,RETRY_NUDGE,1
pay_018895_a1,499,1,0.556,8,2,0.2906,0.5137,card,expired_card,ESCALATE,0
pay_018896_a2,499,2,0.556,8,2,0.2906,0.5137,card,expired_card,RETRY,1
pay_018897_a3,499,3,0.556,8,2,0.2906,0.5137,card,expired_card,RETRY,1
pay_018898_a1,499,1,0.55,9,0,0.2906,0.5137,card,insufficient_funds,ESCALATE,1
pay_018899_a1,499,1,0.545,10,0,0.2906,0.5137,card,bank_decline,WAIT,1
pay_018900_a1,499,1,0.522,11,1,0.2906,0.5137,card,insufficient_funds,WAIT,1
pay_018901_a1,499,1,0.5,12,2,0.2906,0.5137,card,bank_decline,ESCALATE,0
pay_018902_a2,499,2,0.5,12,2,0.2906,0.5137,card,bank_decline,RETRY_NUDGE,0
pay_018903_a1,9999,1,0.6,4,0,0.9152,0.386,wallet,insufficient_funds,RETRY,0
pay_018904_a2,9999,2,0.6,4,0,0.9152,0.386,wallet,insufficient_funds,RETRY_NUDGE,1
pay_018905_a1,9999,1,0.545,5,1,0.9152,0.386,wallet,bank_decline,RETRY,0
pay_018906_a2,9999,2,0.545,5,1,0.9152,0.386,wallet,bank_decline,WAIT,0
pay_018907_a3,9999,3,0.545,5,1,0.9152,0.386,wallet,bank_decline,RETRY,0
pay_018908_a1,9999,1,0.5,6,2,0.9152,0.386,wallet,bank_decline,RETRY,1
pay_018909_a1,9999,1,0.462,7,3,0.9152,0.386,wallet,network_error,WAIT,0
pay_018910_a2,9999,2,0.462,7,3,0.9152,0.386,wallet,network_error,RETRY_NUDGE,1
pay_018911_a1,9999,1,0.467,8,0,0.9152,0.386,wallet,authentication_failure,WAIT,0
pay_018912_a2,9999,2,0.467,8,0,0.9152,0.386,wallet,authentication_failure,ESCALATE,0
pay_018913_a3,9999,3,0.467,8,0,0.9152,0.386,wallet,authentication_failure,ESCALATE,0
pay_018914_a4,9999,4,0.467,8,0,0.9152,0.386,wallet,authentication_failure,ESCALATE,0
pay_018915_a1,9999,1,0.526,9,0,0.9152,0.386,wallet,bank_decline,RETRY,0
pay_018916_a1,9999,1,0.524,10,0,0.9152,0.386,wallet,network_error,ESCALATE,0
pay_018917_a2,9999,2,0.524,10,0,0.9152,0.386,wallet,network_error,ESCALATE,0
pay_018918_a1,999,1,0.5,5,0,0.751,0.4832,upi,insufficient_funds,RETRY,0
pay_018919_a2,999,2,0.5,5,0,0.751,0.4832,upi,insufficient_funds,WAIT,0
pay_018920_a3,999,3,0.5,5,0,0.751,0.4832,upi,insufficient_funds,RETRY,0
pay_018921_a1,999,1,0.5,6,0,0.751,0.4832,upi,bank_decline,RETRY_NUDGE,1
pay_018922_a1,999,1,0.5,7,0,0.751,0.4832,upi,authentication_failure,RETRY,0
pay_018923_a2,999,2,0.5,7,0,0.751,0.4832,upi,authentication_failure,WAIT,0
pay_018924_a1,999,1,0.529,8,0,0.751,0.4832,upi,bank_decline,RETRY_NUDGE,0
pay_018925_a2,999,2,0.529,8,0,0.751,0.4832,upi,bank_decline,WAIT,0
pay_018926_a3,999,3,0.529,8,0,0.751,0.4832,upi,bank_decline,RETRY_NUDGE,0
pay_018927_a4,999,4,0.529,8,0,0.751,0.4832,upi,bank_decline,ESCALATE,0
pay_018928_a1,999,1,0.5,9,1,0.751,0.4832,upi,insufficient_funds,RETRY,0
pay_018929_a2,999,2,0.5,9,1,0.751,0.4832,upi,insufficient_funds,RETRY_NUDGE,1
pay_018930_a1,999,1,0.524,10,0,0.751,0.4832,upi,insufficient_funds,RETRY,0
pay_018931_a1,1499,1,0.889,2,0,0.6835,0.4893,upi,insufficient_funds,ESCALATE,0
pay_018932_a2,1499,2,0.889,2,0,0.6835,0.4893,upi,insufficient_funds,ESCALATE,0
pay_018933_a3,1499,3,0.889,2,0,0.6835,0.4893,upi,insufficient_funds,ESCALATE,0
pay_018934_a4,1499,4,0.889,2,0,0.6835,0.4893,upi,insufficient_funds,WAIT,0
pay_018935_a1,1999,1,1.0,0,0,0.7621,0.4514,netbanking,insufficient_funds,RETRY_NUDGE,0
pay_018936_a2,1999,2,1.0,0,0,0.7621,0.4514,netbanking,insufficient_funds,RETRY,0
pay_018937_a3,1999,3,1.0,0,0,0.7621,0.4514,netbanking,insufficient_funds,WAIT,0
pay_018938_a4,1999,4,1.0,0,0,0.7621,0.4514,netbanking,insufficient_funds,RETRY_NUDGE,0
pay_018939_a1,2999,1,1.0,0,0,0.645,0.3835,wallet,authentication_failure,RETRY,1
pay_018940_a2,2999,2,1.0,0,0,0.645,0.3835,wallet,authentication_failure,RETRY_NUDGE,0
pay_018941_a3,2999,3,1.0,0,0,0.645,0.3835,wallet,authentication_failure,WAIT,0
pay_018942_a4,2999,4,1.0,0,0,0.645,0.3835,wallet,authentication_failure,ESCALATE,0
pay_018943_a1,1499,1,0.6,2,0,0.3113,0.3689,upi,network_error,RETRY,1
pay_018944_a2,1499,2,0.6,2,0,0.3113,0.3689,upi,network_error,ESCALATE,1
pay_018945_a3,1499,3,0.6,2,0,0.3113,0.3689,upi,network_error,WAIT,0
pay_018946_a4,1499,4,0.6,2,0,0.3113,0.3689,upi,network_error,RETRY,0
pay_018947_a1,1499,1,0.571,3,0,0.3113,0.3689,upi,expired_card,ESCALATE,0
pay_018948_a2,1499,2,0.571,3,0,0.3113,0.3689,upi,expired_card,RETRY_NUDGE,0
pay_018949_a1,1499,1,0.556,4,0,0.3113,0.3689,upi,insufficient_funds,RETRY,0
pay_018950_a2,1499,2,0.556,4,0,0.3113,0.3689,upi,insufficient_funds,WAIT,0
pay_018951_a1,1499,1,0.5,5,1,0.3113,0.3689,upi,insufficient_funds,RETRY_NUDGE,0
pay_018952_a2,1499,2,0.5,5,1,0.3113,0.3689,upi,insufficient_funds,WAIT,0
pay_018953_a3,1499,3,0.5,5,1,0.3113,0.3689,upi,insufficient_funds,ESCALATE,0
pay_018954_a4,1499,4,0.5,5,1,0.3113,0.3689,upi,insufficient_funds,ESCALATE,0
pay_018955_a1,1499,1,0.5,6,0,0.3113,0.3689,upi,authentication_failure,RETRY_NUDGE,0
pay_018956_a1,1499,1,0.462,7,1,0.3113,0.3689,upi,insufficient_funds,RETRY_NUDGE,0
pay_018957_a2,1499,2,0.462,7,1,0.3113,0.3689,upi,insufficient_funds,RETRY_NUDGE,0
pay_018958_a3,1499,3,0.462,7,1,0.3113,0.3689,upi,insufficient_funds,RETRY_NUDGE,0
pay_018959_a4,1499,4,0.462,7,1,0.3113,0.3689,upi,insufficient_funds,WAIT,0
pay_018960_a1,1499,1,0.429,8,2,0.3113,0.3689,upi,network_error,RETRY,0
pay_018961_a1,999,1,0.533,7,0,0.7274,0.5324,wallet,bank_decline,WAIT,0
pay_018962_a2,999,2,0.533,7,0,0.7274,0.5324,wallet,bank_decline,RETRY,0
pay_018963_a3,999,3,0.533,7,0,0.7274,0.5324,wallet,bank_decline,RETRY,0
pay_018964_a4,999,4,0.533,7,0,0.7274,0.5324,wallet,bank_decline,RETRY_NUDGE,0
pay_018965_a1,999,1,0.556,8,0,0.7274,0.5324,wallet,authentication_failure,RETRY,0
pay_018966_a2,999,2,0.556,8,0,0.7274,0.5324,wallet,authentication_failure,RETRY,0
pay_018967_a3,999,3,0.556,8,0,0.7274,0.5324,wallet,authentication_failure,RETRY_NUDGE,0
pay_018968_a4,999,4,0.556,8,0,0.7274,0.5324,wallet,authentication_failure,ESCALATE,0
pay_018969_a1,999,1,0.526,9,1,0.7274,0.5324,wallet,network_error,RETRY,0
pay_018970_a2,999,2,0.526,9,1,0.7274,0.5324,wallet,network_error,ESCALATE,0
pay_018971_a1,999,1,0.545,10,0,0.7274,0.5324,wallet,bank_decline,ESCALATE,0
pay_018972_a2,999,2,0.545,10,0,0.7274,0.5324,wallet,bank_decline,WAIT,0
pay_018973_a1,1499,1,0.667,2,0,0.4835,0.8572,upi,network_error,RETRY_NUDGE,0
pay_018974_a2,1499,2,0.667,2,0,0.4835,0.8572,upi,network_error,RETRY_NUDGE,1
pay_018975_a1,1499,1,0.571,3,1,0.4835,0.8572,upi,temporary_bank_issue,RETRY_NUDGE,0
pay_018976_a2,1499,2,0.571,3,1,0.4835,0.8572,upi,temporary_bank_issue,RETRY,0
pay_018977_a1,1499,1,0.5,4,2,0.4835,0.8572,upi,bank_decline,ESCALATE,0
pay_018978_a1,1499,1,0.5,5,0,0.4835,0.8572,upi,network_error,WAIT,0
pay_018979_a2,1499,2,0.5,5,0,0.4835,0.8572,upi,network_error,ESCALATE,0
pay_018980_a3,1499,3,0.5,5,0,0.4835,0.8572,upi,network_error,RETRY_NUDGE,0
pay_018981_a4,1499,4,0.5,5,0,0.4835,0.8572,upi,network_error,WAIT,0
pay_018982_a1,1499,1,0.455,6,1,0.4835,0.8572,upi,temporary_bank_issue,RETRY,1
pay_018983_a2,1499,2,0.455,6,1,0.4835,0.8572,upi,temporary_bank_issue,WAIT,0
pay_018984_a3,1499,3,0.455,6,1,0.4835,0.8572,upi,temporary_bank_issue,RETRY_NUDGE,0
pay_018985_a4,1499,4,0.455,6,1,0.4835,0.8572,upi,temporary_bank_issue,WAIT,0
pay_018986_a1,799,1,0.75,2,0,0.4489,0.3452,upi,network_error,WAIT,1
pay_018987_a2,799,2,0.75,2,0,0.4489,0.3452,upi,network_error,RETRY_NUDGE,0
pay_018988_a3,799,3,0.75,2,0,0.4489,0.3452,upi,network_error,WAIT,1
pay_018989_a4,799,4,0.75,2,0,0.4489,0.3452,upi,network_error,ESCALATE,0
pay_018990_a1,799,1,0.667,3,1,0.4489,0.3452,upi,temporary_bank_issue,ESCALATE,1
pay_018991_a2,799,2,0.667,3,1,0.4489,0.3452,upi,temporary_bank_issue,RETRY,1
pay_018992_a3,799,3,0.667,3,1,0.4489,0.3452,upi,temporary_bank_issue,WAIT,0
pay_018993_a4,799,4,0.667,3,1,0.4489,0.3452,upi,temporary_bank_issue,RETRY,0
pay_018994_a1,799,1,0.6,4,2,0.4489,0.3452,upi,authentication_failure,RETRY_NUDGE,0
pay_018995_a2,799,2,0.6,4,2,0.4489,0.3452,upi,authentication_failure,RETRY,0
pay_018996_a1,799,1,0.545,5,3,0.4489,0.3452,upi,insufficient_funds,RETRY,1
pay_018997_a1,799,1,0.5,6,4,0.4489,0.3452,upi,bank_decline,ESCALATE,0
pay_018998_a1,799,1,0.462,7,5,0.4489,0.3452,upi,expired_card,ESCALATE,0
pay_018999_a1,799,1,0.429,8,6,0.4489,0.3452,upi,bank_decline,RETRY,0
pay_019000_a2,799,2,0.429,8,6,0.4489,0.3452,upi,bank_decline,RETRY,0
pay_019001_a3,799,3,0.429,8,6,0.4489,0.3452,upi,bank_decline,RETRY,1
pay_019002_a4,799,4,0.429,8,6,0.4489,0.3452,upi,bank_decline,ESCALATE,0
pay_019003_a1,799,1,0.4,9,7,0.4489,0.3452,upi,network_error,WAIT,0
pay_019004_a2,799,2,0.4,9,7,0.4489,0.3452,upi,network_error,ESCALATE,1
pay_019005_a1,799,1,0.375,10,8,0.4489,0.3452,upi,network_error,RETRY_NUDGE,0
pay_019006_a2,799,2,0.375,10,8,0.4489,0.3452,upi,network_error,ESCALATE,0
pay_019007_a1,799,1,0.353,11,9,0.4489,0.3452,upi,bank_decline,RETRY_NUDGE,0
pay_019008_a2,799,2,0.353,11,9,0.4489,0.3452,upi,bank_decline,ESCALATE,0
pay_019009_a1,799,1,0.368,12,0,0.4489,0.3452,upi,expired_card,RETRY_NUDGE,0
pay_019010_a2,799,2,0.368,12,0,0.4489,0.3452,upi,expired_card,ESCALATE,0
pay_019011_a3,799,3,0.368,12,0,0.4489,0.3452,upi,expired_card,WAIT,0
pay_019012_a4,799,4,0.368,12,0,0.4489,0.3452,upi,expired_card,ESCALATE,0
pay_019013_a1,1999,1,0.769,3,0,0.4627,0.3846,netbanking,bank_decline,WAIT,0
pay_019014_a2,1999,2,0.769,3,0,0.4627,0.3846,netbanking,bank_decline,RETRY,1
pay_019015_a3,1999,3,0.769,3,0,0.4627,0.3846,netbanking,bank_decline,ESCALATE,1
pay_019016_a4,1999,4,0.769,3,0,0.4627,0.3846,netbanking,bank_decline,RETRY_NUDGE,0
pay_019017_a1,999,1,0.071,13,0,0.4485,0.3739,upi,authentication_failure,RETRY_NUDGE,0
pay_019018_a2,999,2,0.071,13,0,0.4485,0.3739,upi,authentication_failure,ESCALATE,0
pay_019019_a1,999,1,0.067,14,1,0.4485,0.3739,upi,insufficient_funds,ESCALATE,0
pay_019020_a2,999,2,0.067,14,1,0.4485,0.3739,upi,insufficient_funds,RETRY,0
pay_019021_a3,999,3,0.067,14,1,0.4485,0.3739,upi,insufficient_funds,RETRY_NUDGE,0
pay_019022_a4,999,4,0.067,14,1,0.4485,0.3739,upi,insufficient_funds,ESCALATE,0
pay_019023_a1,999,1,0.062,15,2,0.4485,0.3739,upi,bank_decline,WAIT,0
pay_019024_a2,999,2,0.062,15,2,0.4485,0.3739,upi,bank_decline,RETRY_NUDGE,0
pay_019025_a3,999,3,0.062,15,2,0.4485,0.3739,upi,bank_decline,RETRY_NUDGE,0
pay_019026_a4,999,4,0.062,15,2,0.4485,0.3739,upi,bank_decline,ESCALATE,0
pay_019027_a1,999,1,0.059,16,3,0.4485,0.3739,upi,bank_decline,WAIT,0
pay_019028_a2,999,2,0.059,16,3,0.4485,0.3739,upi,bank_decline,ESCALATE,0
pay_019029_a1,999,1,0.056,17,4,0.4485,0.3739,upi,insufficient_funds,RETRY_NUDGE,0
pay_019030_a1,999,1,0.053,18,5,0.4485,0.3739,upi,insufficient_funds,WAIT,0
pay_019031_a2,999,2,0.053,18,5,0.4485,0.3739,upi,insufficient_funds,ESCALATE,0
pay_019032_a1,999,1,0.095,19,0,0.4485,0.3739,upi,expired_card,RETRY,0
pay_019033_a2,999,2,0.095,19,0,0.4485,0.3739,upi,expired_card,ESCALATE,0
pay_019034_a3,999,3,0.095,19,0,0.4485,0.3739,upi,expired_card,ESCALATE,0
pay_019035_a1,999,1,0.091,20,1,0.4485,0.3739,upi,bank_decline,WAIT,0
pay_019036_a2,999,2,0.091,20,1,0.4485,0.3739,upi,bank_decline,RETRY_NUDGE,0
pay_019037_a3,999,3,0.091,20,1,0.4485,0.3739,upi,bank_decline,ESCALATE,0
pay_019038_a4,999,4,0.091,20,1,0.4485,0.3739,upi,bank_decline,ESCALATE,0
pay_019039_a1,999,1,0.087,21,2,0.4485,0.3739,upi,insufficient_funds,WAIT,0
pay_019040_a1,999,1,0.083,22,3,0.4485,0.3739,upi,insufficient_funds,RETRY_NUDGE,0
pay_019041_a2,999,2,0.083,22,3,0.4485,0.3739,upi,insufficient_funds,WAIT,0
pay_019042_a1,999,1,0.08,23,4,0.4485,0.3739,upi,insufficient_funds,RETRY,0
pay_019043_a2,999,2,0.08,23,4,0.4485,0.3739,upi,insufficient_funds,RETRY_NUDGE,1
pay_019044_a3,999,3,0.08,23,4,0.4485,0.3739,upi,insufficient_funds,ESCALATE,0
pay_019045_a4,999,4,0.08,23,4,0.4485,0.3739,upi,insufficient_funds,RETRY,0
pay_019046_a1,1499,1,0.95,1,0,0.5563,0.4133,upi,bank_decline,RETRY,1
pay_019047_a2,1499,2,0.95,1,0,0.5563,0.4133,upi,bank_decline,ESCALATE,1
pay_019048_a3,1499,3,0.95,1,0,0.5563,0.4133,upi,bank_decline,WAIT,1
pay_019049_a1,999,1,0.8,3,0,0.3354,0.5946,wallet,bank_decline,RETRY,0
pay_019050_a2,999,2,0.8,3,0,0.3354,0.5946,wallet,bank_decline,WAIT,1
pay_019051_a3,999,3,0.8,3,0,0.3354,0.5946,wallet,bank_decline,ESCALATE,0
pay_019052_a4,999,4,0.8,3,0,0.3354,0.5946,wallet,bank_decline,RETRY,0
pay_019053_a1,999,1,0.778,4,0,0.3354,0.5946,wallet,insufficient_funds,RETRY_NUDGE,1
pay_019054_a1,2999,1,0.25,6,0,0.468,0.4089,card,bank_decline,ESCALATE,0
pay_019055_a2,2999,2,0.25,6,0,0.468,0.4089,card,bank_decline,RETRY_NUDGE,0
pay_019056_a3,2999,3,0.25,6,0,0.468,0.4089,card,bank_decline,RETRY,0
pay_019057_a4,2999,4,0.25,6,0,0.468,0.4089,card,bank_decline,RETRY,0
pay_019058_a1,2999,1,0.222,7,1,0.468,0.4089,card,temporary_bank_issue,RETRY_NUDGE,0
pay_019059_a2,2999,2,0.222,7,1,0.468,0.4089,card,temporary_bank_issue,RETRY_NUDGE,0
pay_019060_a3,2999,3,0.222,7,1,0.468,0.4089,card,temporary_bank_issue,WAIT,0
pay_019061_a4,2999,4,0.222,7,1,0.468,0.4089,card,temporary_bank_issue,RETRY,0
pay_019062_a1,2999,1,0.2,8,2,0.468,0.4089,card,network_error,RETRY,0
pay_019063_a2,2999,2,0.2,8,2,0.468,0.4089,card,network_error,ESCALATE,0
pay_019064_a3,2999,3,0.2,8,2,0.468,0.4089,card,network_error,ESCALATE,0
pay_019065_a4,2999,4,0.2,8,2,0.468,0.4089,card,network_error,RETRY,0
pay_019066_a1,2999,1,0.25,9,0,0.468,0.4089,card,authentication_failure,RETRY_NUDGE,0
pay_019067_a1,2999,1,0.231,10,1,0.468,0.4089,card,insufficient_funds,RETRY_NUDGE,0
pay_019068_a1,2999,1,0.214,11,2,0.468,0.4089,card,authentication_failure,WAIT,0
pay_019069_a2,2999,2,0.214,11,2,0.468,0.4089,card,authentication_failure,RETRY,0
pay_019070_a1,2999,1,0.2,12,3,0.468,0.4089,card,network_error,RETRY_NUDGE,0
pay_019071_a2,2999,2,0.2,12,3,0.468,0.4089,card,network_error,ESCALATE,0
pay_019072_a1,2999,1,0.188,13,4,0.468,0.4089,card,insufficient_funds,RETRY_NUDGE,0
pay_019073_a1,2999,1,0.176,14,5,0.468,0.4089,card,temporary_bank_issue,RETRY,0
pay_019074_a1,2999,1,0.167,15,6,0.468,0.4089,card,insufficient_funds,RETRY_NUDGE,0
pay_019075_a1,2999,1,0.158,16,7,0.468,0.4089,card,bank_decline,WAIT,0
pay_019076_a2,2999,2,0.158,16,7,0.468,0.4089,card,bank_decline,ESCALATE,0
pay_019077_a3,2999,3,0.158,16,7,0.468,0.4089,card,bank_decline,RETRY_NUDGE,0
pay_019078_a4,2999,4,0.158,16,7,0.468,0.4089,card,bank_decline,RETRY,0
pay_019079_a1,2999,1,0.333,6,0,0.3463,0.6736,upi,insufficient_funds,RETRY_NUDGE,0
pay_019080_a1,2999,1,0.3,7,1,0.3463,0.6736,upi,insufficient_funds,RETRY,0
pay_019081_a2,2999,2,0.3,7,1,0.3463,0.6736,upi,insufficient_funds,WAIT,0
pay_019082_a3,2999,3,0.3,7,1,0.3463,0.6736,upi,insufficient_funds,ESCALATE,0
pay_019083_a1,2999,1,0.273,8,2,0.3463,0.6736,upi,insufficient_funds,WAIT,0
pay_019084_a1,2999,1,0.25,9,3,0.3463,0.6736,upi,insufficient_funds,RETRY,0
pay_019085_a1,2999,1,0.231,10,4,0.3463,0.6736,upi,authentication_failure,ESCALATE,0
pay_019086_a2,2999,2,0.231,10,4,0.3463,0.6736,upi,authentication_failure,ESCALATE,0
pay_019087_a3,2999,3,0.231,10,4,0.3463,0.6736,upi,authentication_failure,WAIT,0
pay_019088_a1,2999,1,0.267,11,0,0.3463,0.6736,upi,bank_decline,WAIT,0
pay_019089_a1,2999,1,0.294,12,0,0.3463,0.6736,upi,network_error,ESCALATE,0
pay_019090_a1,2999,1,0.278,13,1,0.3463,0.6736,upi,insufficient_funds,WAIT,0
pay_019091_a2,2999,2,0.278,13,1,0.3463,0.6736,upi,insufficient_funds,RETRY,0
pay_019092_a3,2999,3,0.278,13,1,0.3463,0.6736,upi,insufficient_funds,RETRY,0
pay_019093_a4,2999,4,0.278,13,1,0.3463,0.6736,upi,insufficient_funds,WAIT,0
pay_019094_a1,2999,1,0.263,14,2,0.3463,0.6736,upi,network_error,RETRY,0
pay_019095_a1,2999,1,0.667,1,0,0.6472,0.2995,netbanking,temporary_bank_issue,RETRY_NUDGE,0
pay_019096_a2,2999,2,0.667,1,0,0.6472,0.2995,netbanking,temporary_bank_issue,RETRY,0
pay_019097_a3,2999,3,0.667,1,0,0.6472,0.2995,netbanking,temporary_bank_issue,RETRY,0
pay_019098_a1,2999,1,0.5,2,1,0.6472,0.2995,netbanking,authentication_failure,WAIT,0
pay_019099_a1,2999,1,0.4,3,2,0.6472,0.2995,netbanking,authentication_failure,RETRY,0
pay_019100_a2,2999,2,0.4,3,2,0.6472,0.2995,netbanking,authentication_failure,RETRY_NUDGE,0
pay_019101_a1,2999,1,0.333,4,3,0.6472,0.2995,netbanking,insufficient_funds,RETRY_NUDGE,0
pay_019102_a2,2999,2,0.333,4,3,0.6472,0.2995,netbanking,insufficient_funds,WAIT,0
pay_019103_a3,2999,3,0.333,4,3,0.6472,0.2995,netbanking,insufficient_funds,RETRY_NUDGE,1
pay_019104_a4,2999,4,0.333,4,3,0.6472,0.2995,netbanking,insufficient_funds,ESCALATE,0
